ClientID,Years_In_Business,Annual_Revenue_INR_Cr,Loan_Outstanding_INR_Cr,Debt_to_Equity_Ratio,Interest_Coverage_Ratio,Current_Ratio,DPD_Instances_Last_12M,Credit_Rating_Score,New_Loan_Requests_Last_2Y,Collateral_Coverage_Pct,Business_Sector,Company_Size,Loan_Type,Repayment_Track,Geographic_Region
TAC002663,9.39,3278.82,230.43,2.61,,1.22,2.0,6.77,0,50.0,Healthcare,Large,Working Capital,Satisfactory,Central
TAC006861,1.0,394.48,106.45,3.12,9.31,1.06,12.0,7.97,1,168.07,Healthcare,Medium,Working Capital,Good,North
TAC008112,7.79,651.83,121.4,8.73,7.48,2.88,11.0,10.0,0,147.89,IT,Medium,CC/OD,Excellent,Central
TAC005198,30.14,3451.52,207.55,4.5,9.72,1.18,1.0,10.0,1,80.1,Real Estate,Small,CC/OD,Excellent,South
TAC001114,24.43,241.73,238.86,4.41,2.96,2.54,2.0,3.27,2,137.48,Manufacturing,Medium,Working Capital,Good,North
TAC015258,2.2,310.85,132.66,4.32,10.38,1.07,8.0,6.59,0,173.87,FMCG,Micro,Working Capital,Excellent,East
TAC017309,1.0,827.46,133.08,4.11,9.19,1.85,7.0,8.52,0,274.49,Real Estate,Medium,Project Finance,Watchlist,West
TAC017540,28.5,1810.71,0.1,7.07,8.61,0.3,5.0,5.5,2,183.44,Healthcare,Medium,CC/OD,Watchlist,South
TAC007977,29.42,2058.91,52.71,4.21,,0.96,7.0,5.43,1,138.27,Retail,Small,CC/OD,Good,West
TAC002043,16.16,406.3,318.02,6.55,2.79,1.23,0.0,2.74,5,144.38,Manufacturing,Micro,Working Capital,Good,Central
TAC001169,11.91,3559.18,189.31,5.08,18.94,2.67,3.0,5.72,0,174.71,FMCG,Small,Project Finance,Excellent,South
TAC000230,31.55,2221.13,39.76,7.53,7.34,1.46,7.0,4.09,4,112.31,Retail,Medium,Term Loan,Satisfactory,Central
TAC003950,9.44,3508.73,187.38,3.34,14.46,3.02,0.0,7.3,4,50.0,Infrastructure,Large,Term Loan,NPA,West
TAC008891,32.57,3418.18,254.09,3.08,11.4,2.5,1.0,8.33,1,67.81,Manufacturing,Small,Term Loan,Excellent,East
TAC013455,15.69,748.65,105.71,4.16,6.23,1.55,9.0,10.0,5,144.64,Manufacturing,Micro,Working Capital,Excellent,Central
TAC006277,30.98,2216.11,49.93,,6.78,2.83,3.0,3.35,3,81.25,Retail,Medium,Working Capital,Satisfactory,East
TAC004172,15.71,608.79,345.64,7.06,,0.94,0.0,1.41,1,277.86,IT,Small,Working Capital,Good,West
TAC005474,11.65,3424.65,296.82,3.43,15.14,0.45,7.0,9.53,2,121.95,Infrastructure,Micro,Term Loan,Excellent,East
TAC004059,13.99,22.25,115.23,5.7,14.91,2.04,12.0,10.0,5,184.39,Healthcare,Small,Working Capital,Excellent,North
TAC005793,5.89,483.63,99.91,7.59,6.17,1.2,6.0,5.0,2,195.4,Manufacturing,Medium,Project Finance,Satisfactory,South
TAC004989,18.83,2132.82,43.75,7.0,6.08,0.48,,6.09,6,64.41,Services,Medium,Project Finance,Satisfactory,South
TAC008829,1.0,487.31,135.28,,6.81,3.58,11.0,9.68,4,109.88,Services,Small,Working Capital,Excellent,Central
TAC012201,28.63,703.29,68.51,7.3,8.59,1.57,2.0,7.04,0,196.82,Services,Micro,Term Loan,Good,West
TAC001049,40.0,2000.72,81.78,6.33,7.41,1.65,8.0,4.51,0,201.23,Manufacturing,Medium,Project Finance,Good,Central
TAC010251,24.04,3416.39,220.55,3.52,12.21,1.91,5.0,8.35,2,140.84,Manufacturing,Small,Term Loan,Good,Central
TAC006284,29.75,2124.25,55.62,8.36,6.03,0.3,9.0,5.68,2,107.52,IT,Small,Working Capital,NPA,South
TAC015705,22.56,1806.31,58.31,9.01,4.01,2.04,7.0,7.04,3,50.0,Healthcare,Medium,CC/OD,Satisfactory,West
TAC015398,3.48,268.22,114.57,4.74,11.07,1.77,5.0,10.0,5,162.58,Retail,Large,Project Finance,Watchlist,East
TAC007968,27.61,3546.05,226.46,2.98,8.33,2.7,3.0,8.98,5,93.29,Manufacturing,Medium,Working Capital,Good,North
TAC008532,19.45,3110.5,277.07,2.2,16.59,0.54,2.0,6.55,3,56.75,Infrastructure,Small,Project Finance,Watchlist,West
TAC016225,8.39,742.91,332.43,3.95,8.93,0.86,5.0,5.47,5,224.67,IT,Small,CC/OD,Good,North
TAC011855,9.97,580.21,219.03,,9.16,0.3,1.0,7.12,4,300.0,Real Estate,Medium,Equipment Finance,Excellent,West
TAC012949,3.8,608.07,101.29,4.93,8.11,2.01,10.0,9.99,0,236.5,FMCG,Large,Equipment Finance,Excellent,Central
TAC002077,32.51,28.96,26.03,6.03,0.9,0.85,0.0,7.39,1,128.18,Manufacturing,Medium,Term Loan,Watchlist,West
TAC012446,1.0,301.25,80.5,3.63,7.06,2.02,9.0,7.48,2,197.77,Real Estate,Medium,Project Finance,Satisfactory,South
TAC004343,29.7,2090.35,20.72,10.0,13.14,0.8,5.0,5.4,2,128.23,Services,Large,Term Loan,Good,North
TAC018989,8.34,437.48,303.45,6.42,4.54,0.3,1.0,5.79,6,172.05,Manufacturing,Medium,Term Loan,Excellent,West
TAC016521,18.9,3128.47,254.8,1.17,12.91,2.13,5.0,10.0,0,50.0,Infrastructure,Small,Term Loan,Satisfactory,Central
TAC009657,32.17,811.53,54.4,4.56,2.13,0.38,0.0,3.82,5,120.07,Manufacturing,Medium,Equipment Finance,Good,East
TAC014678,15.27,887.58,276.72,2.19,,1.21,0.0,2.76,4,232.01,IT,Large,Working Capital,Good,West
TAC001583,22.04,3747.97,304.13,1.37,9.81,2.91,1.0,7.97,3,247.07,Retail,Small,Term Loan,Watchlist,East
TAC005114,24.2,2103.8,80.13,5.56,10.27,1.01,3.0,2.77,2,155.35,Manufacturing,Medium,Working Capital,Excellent,South
TAC017751,1.0,301.99,200.48,4.2,5.86,2.75,6.0,7.17,1,124.6,Retail,Small,Working Capital,Good,East
TAC014296,15.55,66.29,58.13,5.64,4.27,1.75,0.0,2.78,3,197.64,Manufacturing,Micro,Term Loan,Excellent,West
TAC001290,21.22,1916.43,84.58,10.0,3.19,1.12,5.0,7.72,1,150.37,Retail,Micro,Project Finance,Satisfactory,South
TAC009454,18.36,666.22,106.19,4.7,5.98,2.47,12.0,6.35,4,127.13,Services,Small,Term Loan,Good,South
TAC018034,18.31,3684.91,269.69,,11.53,2.55,2.0,10.0,1,84.42,Infrastructure,Micro,Project Finance,NPA,West
TAC008357,20.48,3461.46,246.87,5.01,13.67,2.61,3.0,9.3,4,81.84,Healthcare,Small,Working Capital,Excellent,South
TAC002639,1.0,241.49,116.22,4.13,12.28,3.03,12.0,9.65,1,75.87,Real Estate,Small,Working Capital,Excellent,East
TAC002580,28.32,2179.59,0.1,8.6,4.45,1.29,7.0,4.26,4,154.02,IT,Small,Working Capital,Good,South
TAC009488,21.02,3576.59,262.15,4.01,16.0,1.01,0.0,7.42,5,101.29,Healthcare,Micro,Term Loan,Good,West
TAC003384,1.0,268.34,133.98,1.81,9.64,0.87,9.0,7.37,2,219.27,Real Estate,Medium,Project Finance,Good,Central
TAC008391,27.75,3079.59,237.01,5.72,13.36,2.44,0.0,6.95,2,50.98,Services,Micro,Term Loan,Good,North
TAC011433,1.0,552.41,92.61,5.28,11.8,2.03,6.0,9.45,0,166.54,Healthcare,Micro,Working Capital,Good,Central
TAC003077,35.11,3320.67,229.18,5.28,7.09,1.24,5.0,3.13,4,98.64,FMCG,Large,CC/OD,Watchlist,South
TAC014285,3.51,412.39,151.78,6.93,10.5,1.93,11.0,10.0,1,162.61,Manufacturing,Medium,Working Capital,Excellent,East
TAC003936,40.0,203.88,23.57,8.83,4.11,0.6,0.0,5.7,0,182.86,Retail,Micro,Working Capital,NPA,West
TAC010218,7.54,522.57,88.07,5.08,9.11,2.7,10.0,7.7,2,147.18,Healthcare,Medium,Equipment Finance,Excellent,South
TAC007696,3.86,3429.94,214.14,3.88,11.63,1.81,0.0,7.52,4,206.56,Healthcare,Medium,Working Capital,NPA,Central
TAC008862,1.27,635.7,126.59,3.88,10.41,0.3,3.0,7.14,6,191.18,Real Estate,Micro,Project Finance,Good,South
TAC006523,8.58,365.71,145.19,6.07,14.17,1.96,,6.43,3,50.0,Services,Medium,Term Loan,Excellent,North
TAC011424,26.86,3621.84,275.28,5.32,13.45,2.51,0.0,7.32,1,94.14,Real Estate,Micro,Equipment Finance,Satisfactory,West
TAC005451,13.13,363.59,303.05,2.95,7.48,1.25,2.0,3.42,3,226.92,IT,Micro,Project Finance,Good,North
TAC007233,10.58,648.41,327.87,3.39,7.33,2.15,3.0,6.02,6,289.08,Real Estate,Small,Equipment Finance,Excellent,East
TAC009772,2.03,480.84,157.2,6.13,7.17,1.57,12.0,5.31,0,150.22,Retail,Small,Term Loan,Satisfactory,West
TAC018810,1.0,567.7,92.14,4.62,11.59,1.51,10.0,7.84,2,207.56,Manufacturing,Medium,CC/OD,Watchlist,West
TAC000644,14.66,3210.67,155.44,4.16,19.33,1.85,0.0,10.0,2,70.24,Services,Small,Project Finance,Excellent,West
TAC018584,16.7,1012.22,284.74,6.35,5.2,0.3,5.0,4.73,4,232.67,Real Estate,Small,Term Loan,Satisfactory,West
TAC004309,8.4,398.24,103.97,2.33,5.61,2.48,8.0,10.0,3,208.94,Manufacturing,Micro,Term Loan,Excellent,West
TAC016113,1.0,620.12,193.07,,16.72,3.0,,8.86,0,143.84,Services,Medium,Project Finance,Satisfactory,South
TAC010800,11.15,316.23,86.51,5.75,8.17,1.77,12.0,10.0,2,144.0,Healthcare,Small,Project Finance,Satisfactory,Central
TAC017303,5.04,525.49,278.77,4.72,13.78,0.8,0.0,4.0,7,250.39,Real Estate,Medium,CC/OD,Good,West
TAC005206,18.7,643.66,380.96,3.33,4.15,0.86,2.0,3.07,3,284.29,Retail,Medium,Project Finance,Excellent,West
TAC003907,14.43,418.43,141.46,4.12,6.66,1.14,6.0,10.0,1,84.81,IT,Medium,CC/OD,Excellent,South
TAC008016,26.77,1956.3,0.1,6.75,8.4,1.09,,3.37,3,162.11,Retail,Large,Equipment Finance,Good,Central
TAC000792,1.0,765.13,102.01,5.24,7.47,1.7,11.0,10.0,2,112.07,Manufacturing,Small,Term Loan,Excellent,West
TAC007775,1.0,683.07,172.1,6.27,9.07,2.08,10.0,8.42,0,228.63,IT,Medium,Working Capital,Excellent,North
TAC011938,5.83,3505.24,259.17,3.09,13.59,1.38,0.0,6.26,7,50.0,Retail,Medium,Term Loan,,West
TAC016716,20.29,3494.05,233.28,5.06,11.28,3.09,0.0,9.33,2,53.89,Healthcare,Micro,Equipment Finance,Excellent,South
TAC011907,1.0,638.69,149.82,6.88,11.45,1.63,8.0,8.87,5,76.31,IT,Small,CC/OD,Good,East
TAC006004,6.63,269.48,131.27,7.52,15.01,1.78,11.0,6.76,2,172.6,Healthcare,Small,Term Loan,Good,South
TAC007923,9.99,3598.84,221.27,4.68,12.78,2.71,2.0,10.0,4,84.29,Retail,Medium,Term Loan,Excellent,North
TAC009112,27.2,800.48,55.93,6.81,5.57,1.5,1.0,6.11,0,145.71,FMCG,Large,Equipment Finance,Excellent,West
TAC011746,13.11,716.68,313.86,4.63,10.85,1.32,0.0,6.41,6,295.11,Services,Small,CC/OD,Excellent,West
TAC010325,11.31,185.1,294.74,4.52,7.21,1.43,2.0,2.45,4,237.45,Retail,Medium,Term Loan,Watchlist,North
TAC007827,19.68,3462.1,217.71,3.46,16.65,2.45,2.0,10.0,6,50.0,Healthcare,Medium,Working Capital,Good,South
TAC011139,25.15,2065.15,0.1,6.78,5.34,0.3,5.0,5.26,4,51.04,IT,Medium,Project Finance,Good,East
TAC002676,8.39,455.7,130.43,5.86,13.38,2.33,8.0,7.37,0,163.23,Real Estate,Medium,Working Capital,Good,South
TAC017076,13.54,3643.58,268.38,5.44,10.1,1.44,3.0,5.46,3,50.0,Manufacturing,Large,Working Capital,Excellent,North
TAC006633,28.13,1751.74,39.63,4.0,3.66,1.46,5.0,7.28,1,89.45,Real Estate,Large,Working Capital,Good,Central
TAC002106,28.15,1854.3,54.92,7.87,7.88,2.59,9.0,3.89,3,211.11,Real Estate,Small,Working Capital,Excellent,West
TAC012426,1.56,722.25,149.41,4.84,8.68,0.75,9.0,6.54,3,210.18,Services,Small,Working Capital,Good,West
TAC000654,9.66,3479.31,181.9,3.24,13.28,2.58,2.0,7.85,4,93.27,Infrastructure,Small,Equipment Finance,Good,South
TAC017727,5.6,208.59,294.29,6.0,8.22,0.71,3.0,5.2,5,155.5,Manufacturing,Small,Project Finance,Watchlist,West
TAC006325,18.91,3290.44,223.3,5.16,13.78,2.44,0.0,2.36,1,100.75,Retail,Medium,CC/OD,Satisfactory,West
TAC005527,20.93,3209.65,223.63,4.7,14.11,1.23,,9.14,4,60.77,FMCG,Small,Working Capital,Good,Central
TAC018286,1.0,368.04,168.4,4.78,5.52,1.38,7.0,8.47,0,159.37,Healthcare,Micro,Project Finance,Good,South
TAC005162,1.0,482.26,147.75,5.45,6.94,2.29,11.0,10.0,0,144.79,Real Estate,Small,Working Capital,Good,North
TAC001897,20.43,688.76,350.76,3.61,2.89,0.32,1.0,1.0,4,123.02,Services,Medium,Project Finance,Excellent,Central
TAC009898,1.0,313.91,145.02,5.3,12.61,1.75,11.0,10.0,2,190.63,Services,Small,Working Capital,Satisfactory,East
TAC004322,11.77,551.26,141.8,6.42,3.8,1.0,5.0,6.4,1,117.77,Retail,Small,Term Loan,Satisfactory,North
TAC008008,29.36,798.85,32.1,9.0,5.56,1.87,0.0,4.72,1,100.28,Retail,Small,Term Loan,Satisfactory,North
TAC014024,1.0,503.57,133.62,4.54,12.02,1.31,12.0,9.46,3,110.56,Manufacturing,Medium,Working Capital,Good,South
TAC009923,11.44,519.24,117.26,4.42,7.64,3.65,11.0,10.0,4,149.35,Services,Small,Term Loan,Watchlist,North
TAC013824,21.51,701.78,338.87,4.88,,0.91,1.0,3.97,8,201.4,Services,Small,Term Loan,Good,Central
TAC011584,1.0,645.24,158.13,6.98,9.33,1.22,9.0,8.31,2,169.53,Retail,Medium,Term Loan,,West
TAC017231,5.38,300.29,181.5,3.73,11.44,0.71,11.0,7.67,2,164.57,Services,Medium,Equipment Finance,Satisfactory,South
TAC005537,9.85,785.68,73.81,,9.16,1.23,4.0,9.31,3,136.0,Infrastructure,Small,Equipment Finance,Good,East
TAC010840,30.11,2115.53,34.39,8.5,6.2,1.21,2.0,3.93,1,114.57,Services,Small,Term Loan,Excellent,West
TAC000934,26.66,583.84,112.85,6.48,0.98,1.37,1.0,5.11,1,174.98,Retail,Medium,Term Loan,Watchlist,West
TAC001490,14.72,3472.67,264.77,3.37,19.35,1.92,0.0,4.02,3,98.36,Retail,Small,Term Loan,Good,North
TAC001508,15.22,451.1,134.32,4.8,8.26,1.04,9.0,9.81,1,202.21,Real Estate,Small,Term Loan,Excellent,North
TAC016643,11.11,3250.9,202.07,,14.35,2.82,0.0,8.19,0,50.0,Manufacturing,Large,Term Loan,Watchlist,South
TAC004292,4.75,1.0,136.34,1.42,5.71,2.43,9.0,8.96,2,105.32,Healthcare,Micro,Project Finance,Watchlist,North
TAC018312,2.41,478.74,125.29,2.45,4.97,0.3,9.0,8.73,0,137.25,Healthcare,Medium,Working Capital,Excellent,North
TAC004428,28.42,1885.69,24.36,7.66,4.11,0.3,9.0,6.03,3,182.78,Services,Small,Working Capital,Good,North
TAC010271,35.65,2175.66,12.22,3.1,10.4,2.63,5.0,3.23,3,146.5,Real Estate,Medium,Term Loan,Excellent,North
TAC004740,25.31,1677.17,0.1,7.21,6.64,1.33,3.0,2.82,4,195.78,FMCG,Medium,CC/OD,Good,South
TAC012055,33.23,2150.07,18.07,9.61,5.44,0.3,4.0,4.89,5,121.95,Services,Small,Term Loan,Excellent,East
TAC012168,12.09,463.39,123.73,5.29,8.87,0.3,,7.19,0,183.97,Infrastructure,Small,Term Loan,Good,North
TAC004423,24.52,2129.88,72.29,6.12,5.58,2.05,6.0,4.04,3,198.96,Healthcare,Medium,Working Capital,Satisfactory,Central
TAC017460,13.63,3665.83,252.44,2.95,20.0,2.44,0.0,8.43,3,151.88,Manufacturing,Small,Equipment Finance,Satisfactory,South
TAC008366,1.0,643.93,129.99,5.75,13.33,2.25,10.0,7.02,0,167.39,Retail,Small,Equipment Finance,,North
TAC005824,1.0,447.89,89.03,5.22,8.33,2.46,9.0,10.0,0,182.03,Retail,Medium,Project Finance,Watchlist,East
TAC016192,3.72,658.57,91.86,5.71,4.72,3.1,11.0,6.9,6,154.94,Healthcare,Large,Working Capital,Excellent,South
TAC003522,4.89,322.13,104.11,2.46,5.28,2.16,7.0,9.83,4,219.9,Retail,Medium,Equipment Finance,NPA,North
TAC010480,4.36,443.66,153.0,3.2,11.55,2.21,9.0,8.47,0,270.25,Services,Medium,Term Loan,Satisfactory,South
TAC017400,1.42,620.93,158.93,5.95,8.95,1.24,10.0,9.2,3,192.58,Infrastructure,Medium,Project Finance,Satisfactory,West
TAC015357,28.25,1983.99,5.39,8.73,6.52,2.39,3.0,6.76,3,213.77,Retail,Medium,Term Loan,Satisfactory,North
TAC016162,21.18,301.6,327.36,6.71,6.83,2.57,0.0,3.39,2,187.47,Manufacturing,Small,CC/OD,Excellent,South
TAC006307,5.32,595.61,99.79,4.23,4.85,1.23,11.0,10.0,1,148.4,Manufacturing,Micro,Project Finance,Satisfactory,West
TAC008370,19.24,3525.22,262.66,6.98,17.38,2.59,0.0,9.08,0,50.0,IT,Large,Working Capital,,West
TAC001843,1.32,483.96,137.85,5.73,13.93,2.82,6.0,6.94,0,153.67,Real Estate,Small,Term Loan,Excellent,West
TAC013222,14.74,3365.82,248.4,6.65,12.61,1.04,0.0,9.6,0,75.08,Services,Small,Working Capital,Watchlist,West
TAC018491,1.0,600.24,103.57,3.13,,2.61,10.0,10.0,2,118.47,Infrastructure,Medium,Working Capital,,South
TAC004983,7.93,562.92,113.82,,8.08,3.05,9.0,6.36,4,171.27,Services,Large,Equipment Finance,Watchlist,West
TAC018000,23.76,3101.14,274.36,2.16,8.41,2.45,0.0,10.0,0,198.99,IT,Medium,Term Loan,,East
TAC013899,10.3,3549.5,207.37,1.77,12.21,1.43,2.0,10.0,2,72.81,Retail,Medium,Equipment Finance,NPA,West
TAC010115,1.0,3567.94,229.87,4.63,10.73,2.58,,4.37,2,157.29,IT,Medium,Equipment Finance,Satisfactory,West
TAC014223,32.79,1894.69,26.86,,7.14,0.58,2.0,2.52,0,132.93,Retail,Small,Working Capital,NPA,West
TAC015237,13.07,897.52,286.36,8.06,5.9,0.3,0.0,5.18,3,170.29,Manufacturing,Large,Working Capital,Excellent,West
TAC013923,11.93,271.17,125.78,5.02,12.85,1.72,10.0,8.31,0,186.88,Infrastructure,Medium,Term Loan,Watchlist,South
TAC006143,11.76,3329.67,227.14,2.34,14.49,1.73,0.0,9.28,2,50.0,Manufacturing,Large,Project Finance,Good,North
TAC018130,2.68,577.49,76.24,4.89,9.44,1.17,12.0,10.0,3,108.75,Services,Large,Equipment Finance,Satisfactory,North
TAC007872,17.07,3271.86,209.8,2.04,12.22,1.49,0.0,7.87,5,191.39,Infrastructure,Small,Working Capital,NPA,North
TAC004036,28.87,3625.35,268.34,1.98,13.81,1.47,0.0,9.22,5,106.8,Healthcare,Large,Term Loan,Excellent,North
TAC002371,15.44,500.79,119.47,5.25,7.07,1.85,8.0,10.0,4,151.86,Infrastructure,Micro,CC/OD,Excellent,East
TAC007061,34.91,2131.87,21.24,5.08,9.39,0.67,5.0,6.55,4,165.22,Manufacturing,Small,Equipment Finance,Excellent,East
TAC001213,21.37,3302.8,198.29,4.68,12.52,2.19,0.0,6.22,0,107.23,Retail,Micro,Working Capital,Excellent,South
TAC018954,16.48,753.94,170.46,5.48,7.34,1.13,12.0,10.0,4,163.03,Manufacturing,Medium,Working Capital,Good,Central
TAC000717,1.0,543.79,144.87,6.34,9.12,2.91,8.0,7.45,0,166.15,Real Estate,Medium,Term Loan,Good,West
TAC014902,2.47,535.09,142.23,4.88,11.19,1.82,10.0,10.0,3,194.74,Services,Small,Project Finance,Excellent,West
TAC009342,28.15,2168.21,8.54,5.22,4.96,1.82,,5.95,6,167.4,Healthcare,Small,Equipment Finance,Satisfactory,West
TAC015457,25.66,3447.04,218.56,7.31,11.45,1.38,0.0,7.74,4,71.66,Manufacturing,Medium,Term Loan,Good,East
TAC017412,12.58,1925.54,0.1,7.84,,1.09,8.0,7.38,1,152.42,Services,Micro,Project Finance,Good,Central
TAC003766,6.0,688.81,147.3,5.97,9.08,0.98,9.0,10.0,2,181.58,Real Estate,Small,Term Loan,Satisfactory,North
TAC003786,4.62,401.89,104.8,6.82,8.04,1.51,9.0,10.0,2,211.42,Services,Small,Working Capital,Good,East
TAC004709,4.43,3299.19,227.8,4.15,11.97,1.86,5.0,10.0,0,109.17,Retail,Large,CC/OD,Excellent,West
TAC013528,1.0,608.89,127.82,7.25,7.46,1.24,12.0,9.17,6,188.63,Manufacturing,Medium,Working Capital,NPA,West
TAC014061,24.12,461.05,318.59,3.18,7.8,1.24,2.0,7.73,5,237.11,Manufacturing,Micro,Equipment Finance,Excellent,East
TAC017187,22.29,3339.32,183.74,4.51,8.54,1.47,0.0,6.91,1,86.95,Retail,Micro,Working Capital,Watchlist,West
TAC012260,28.03,3268.11,232.76,6.88,15.92,1.43,1.0,7.02,3,104.57,Retail,Micro,Project Finance,Satisfactory,South
TAC008025,1.0,768.6,130.66,6.18,11.71,2.01,9.0,8.95,3,262.76,Manufacturing,Small,Project Finance,Good,North
TAC016025,11.66,154.81,103.39,5.05,8.62,1.54,6.0,9.27,1,200.74,Retail,Large,Term Loan,Excellent,West
TAC010070,4.82,453.84,87.35,4.32,12.03,2.42,6.0,9.21,3,186.83,Infrastructure,Medium,Project Finance,Excellent,West
TAC011601,20.75,1852.31,5.66,8.19,0.5,0.89,11.0,4.76,2,50.0,Healthcare,Small,CC/OD,Watchlist,South
TAC013550,12.76,751.43,284.16,6.83,10.24,2.12,1.0,3.14,8,292.7,Retail,Large,Working Capital,NPA,West
TAC001918,19.16,733.12,125.06,6.84,13.59,2.51,12.0,6.71,3,132.92,Manufacturing,Medium,Term Loan,Excellent,West
TAC016210,36.79,1842.51,19.16,4.76,,1.65,5.0,4.46,4,50.0,Healthcare,Large,Working Capital,Watchlist,East
TAC003602,19.11,563.93,363.93,5.11,3.68,1.63,2.0,4.09,6,161.88,Healthcare,Large,CC/OD,Good,Central
TAC002349,40.0,1813.74,48.48,8.04,6.79,1.85,9.0,6.1,7,100.94,Manufacturing,Micro,CC/OD,Excellent,West
TAC001951,15.04,514.43,309.32,5.06,0.5,0.6,0.0,1.37,2,280.43,Healthcare,Medium,Term Loan,Satisfactory,Central
TAC007490,1.0,385.17,75.3,3.03,1.89,2.5,9.0,10.0,1,152.73,Infrastructure,Large,Equipment Finance,Good,South
TAC003000,3.65,489.74,138.94,5.75,9.43,2.15,10.0,8.69,0,175.94,Manufacturing,Large,Project Finance,Excellent,South
TAC010450,1.0,637.95,103.43,5.5,6.48,2.13,8.0,10.0,1,216.99,Real Estate,Micro,Term Loan,Good,South
TAC012051,15.4,463.59,291.69,4.07,6.67,0.41,1.0,7.28,4,300.0,Retail,Micro,Working Capital,Satisfactory,East
TAC008463,19.88,651.42,41.02,7.16,9.48,1.66,1.0,1.0,3,173.71,Real Estate,Micro,Project Finance,Satisfactory,West
TAC014082,29.67,1969.27,6.7,5.22,0.94,0.9,7.0,3.73,0,135.76,Services,Micro,Equipment Finance,Good,East
TAC010910,11.57,575.11,305.35,4.61,0.5,1.11,3.0,5.63,3,256.53,Real Estate,Medium,Term Loan,Good,North
TAC018929,1.0,404.42,101.64,5.63,8.7,0.95,10.0,10.0,2,117.24,IT,Medium,Equipment Finance,Watchlist,West
TAC013144,28.03,375.24,68.69,4.84,4.94,1.26,0.0,5.5,2,50.0,Services,Small,Term Loan,Good,West
TAC000212,1.0,757.18,161.49,5.88,7.49,2.71,11.0,10.0,4,184.84,Real Estate,Small,Working Capital,Excellent,South
TAC014354,37.09,2245.18,58.24,9.07,7.2,2.16,4.0,6.38,3,50.0,Real Estate,Large,Working Capital,Excellent,East
TAC000558,1.0,1.0,161.68,7.85,10.27,2.97,11.0,10.0,0,197.57,Infrastructure,Large,Term Loan,Excellent,West
TAC014357,28.63,2396.56,34.33,9.85,3.11,0.3,8.0,2.33,3,160.06,Infrastructure,Small,Working Capital,Excellent,West
TAC017941,23.87,2987.66,237.82,5.66,14.17,0.8,3.0,9.92,1,95.61,IT,Small,CC/OD,Watchlist,North
TAC009142,15.2,3725.41,200.55,6.1,12.79,2.71,2.0,9.06,1,135.63,Manufacturing,Medium,Working Capital,Satisfactory,East
TAC006463,21.21,3411.23,198.7,3.25,15.39,0.65,0.0,5.84,0,110.22,Infrastructure,Micro,CC/OD,Good,North
TAC003383,4.55,322.03,112.52,5.66,7.59,0.37,7.0,10.0,5,217.4,Manufacturing,Medium,Term Loan,Good,South
TAC004446,16.07,410.8,315.84,3.42,5.49,1.4,4.0,1.7,3,249.11,Healthcare,Small,Working Capital,NPA,South
TAC014697,6.89,862.9,180.15,6.65,8.0,0.3,12.0,10.0,5,240.12,Real Estate,Micro,Working Capital,Excellent,West
TAC017465,24.27,1708.49,31.92,4.44,7.48,1.51,7.0,6.28,1,262.45,Retail,Medium,Project Finance,Good,West
TAC015902,3.63,709.12,141.87,,5.7,0.3,7.0,7.23,5,122.49,Manufacturing,Medium,Term Loan,Good,Central
TAC018971,1.0,487.24,127.34,5.57,5.93,0.98,12.0,7.55,0,166.8,Healthcare,Small,Term Loan,Watchlist,North
TAC011818,6.19,778.35,80.58,5.98,10.09,2.46,9.0,9.25,0,166.52,IT,Medium,Term Loan,Good,East
TAC017516,15.04,597.93,114.49,5.38,1.5,0.38,11.0,6.51,4,156.38,Healthcare,Small,CC/OD,Good,West
TAC011752,18.96,3671.19,267.51,3.58,11.64,0.3,6.0,8.12,4,50.0,Retail,Micro,Equipment Finance,Satisfactory,East
TAC008381,5.86,458.78,336.3,4.52,7.36,1.25,4.0,5.32,3,96.68,Retail,Medium,Working Capital,Excellent,Central
TAC011195,17.33,3764.84,240.58,2.57,14.77,3.08,1.0,8.7,5,50.0,Retail,Large,Working Capital,Satisfactory,Central
TAC000999,16.91,3465.77,296.6,2.76,12.81,1.9,2.0,6.91,0,51.93,Manufacturing,Small,Term Loan,Good,Central
TAC001164,4.79,466.38,84.34,6.21,11.85,3.49,9.0,8.44,5,132.45,Retail,Micro,Term Loan,Excellent,West
TAC014125,3.36,782.84,144.97,8.44,12.47,1.66,,10.0,3,146.3,Retail,Micro,Term Loan,Excellent,East
TAC002842,18.9,3555.63,212.82,2.42,14.64,1.61,0.0,7.93,3,50.0,Infrastructure,Micro,Project Finance,Satisfactory,West
TAC015366,12.29,3485.33,254.02,6.1,10.84,2.31,1.0,10.0,5,74.41,Retail,Micro,Term Loan,Good,North
TAC012042,21.33,2997.85,235.93,6.81,17.21,2.13,0.0,8.28,3,50.0,Manufacturing,Large,Working Capital,Good,East
TAC005634,10.09,489.02,341.56,5.26,9.94,1.9,2.0,6.11,6,299.81,Manufacturing,Large,Term Loan,Satisfactory,North
TAC006113,22.87,3726.24,297.32,3.68,15.92,3.0,1.0,6.27,0,103.91,Infrastructure,Micro,Term Loan,Excellent,North
TAC016700,34.47,2060.71,0.1,,5.41,0.72,9.0,5.51,4,54.09,FMCG,Small,Equipment Finance,,Central
TAC016402,1.0,3647.23,243.68,6.05,13.13,1.9,2.0,8.85,6,67.83,Services,Medium,Term Loan,Watchlist,South
